Rank,Game Title,Year,Genre,TimbreAvg1
0.8132214060860441,Donkey Kong,1994.0,Platform,0.7262109299258693
0.7245540398740818,Monopoly,1994.0,Misc,0.7262109299258693
0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.7262109299258693
0.6390346274921301,Star Wars: Dark Forces,1994.0,Shooter,0.7262109299258693
0.6028331584470095,Sonic & Knuckles,1994.0,Platform,0.7262109299258693
0.5954879328436516,The Lion King,1994.0,Platform,0.7262109299258693
0.5865687303252886,Sonic the Hedgehog 3,1994.0,Platform,0.7262109299258693
0.5020986358866737,Mortal Kombat 3,1994.0,Fighting,0.7262109299258693
0.4501573976915005,Super Metroid,1994.0,Adventure,0.7262109299258693
0.3709338929695698,Battle Arena Toshinden,1994.0,Fighting,0.7262109299258693
0.251311647429171,NBA Jam Tournament Edition,1994.0,Sports,0.7262109299258693
0.2219307450157397,Virtua Fighter,1994.0,Fighting,0.7262109299258693
0.9223504721930744,Donkey Kong Country 2: Diddy's Kong Quest,1995.0,Platform,0.8954592615706229
0.8898216159496327,Warcraft II: Tides of Darkness,1995.0,Strategy,0.8954592615706229
0.8856243441762854,Super Mario World 2: Yoshi's Island,1995.0,Platform,0.8954592615706229
0.8693599160545645,Namco Museum Vol.1,1995.0,Misc,0.8954592615706229
0.825813221406086,Tekken,1995.0,Fighting,0.8954592615706229
0.8247639034627492,Killer Instinct,1995.0,Fighting,0.8954592615706229
0.8226652675760756,Dragon Quest VI: Maboroshi no Daichi,1995.0,Role-Playing,0.8954592615706229
0.8100734522560336,Rayman,1995.0,Platform,0.8954592615706229
0.7203567681007346,Kirby's Dream Land 2,1995.0,Platform,0.8954592615706229
0.710912906610703,Chrono Trigger,1995.0,Role-Playing,0.8954592615706229
0.6332633788037776,Virtua Fighter 2,1995.0,Fighting,0.8954592615706229
0.6044071353620147,Air Combat,1995.0,Simulation,0.8954592615706229
0.5136411332633788,Twisted Metal,1995.0,Action,0.8954592615706229
0.3761804826862539,Road Rash,1995.0,Racing,0.8954592615706229
0.2901364113326338,Sega Rally Championship,1995.0,Racing,0.8954592615706229
0.2518363064008395,Arc the Lad,1995.0,Role-Playing,0.8954592615706229
0.2177334732423924,Ridge Racer Revolution,1995.0,Racing,0.8954592615706229
0.1589716684155299,Road & Track Presents: The Need for Speed,1995.0,Racing,0.8954592615706229
0.0724029380902413,Destruction Derby,1995.0,Racing,0.8954592615706229
0.0466946484784889,Gex,1995.0,Platform,0.8954592615706229
0.0204616998950682,NFL GameDay,1995.0,Sports,0.8954592615706229
0.9832109129066108,Super Mario 64,1996.0,Platform,0.443678484156243
0.9742917103882476,Mario Kart 64,1996.0,Racing,0.443678484156243
0.938090241343127,Tekken 2,1996.0,Fighting,0.443678484156243
0.9207764952780692,Microsoft Flight Simulator,1996.0,Simulation,0.443678484156243
0.9176285414480588,Resident Evil,1996.0,Action,0.443678484156243
0.9050367261280168,Tomb Raider,1996.0,Action,0.443678484156243
0.8798530954879329,Namco Museum Vol.3,1996.0,Misc,0.443678484156243
0.8662119622245541,Resident Evil Director's Cut,1996.0,Action,0.443678484156243
0.8436516264428122,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996.0,Platform,0.443678484156243
0.8399790136411333,Diablo,1996.0,Role-Playing,0.443678484156243
0.7990556138509969,Wave Race 64,1996.0,Racing,0.443678484156243
0.7880377754459601,Command & Conquer: Red Alert,1996.0,Strategy,0.443678484156243
0.780167890870934,Mortal Kombat Trilogy,1996.0,Fighting,0.443678484156243
0.7649527806925499,Star Wars: Shadows of the Empire,1996.0,Action,0.443678484156243
0.7350472193074502,Twisted Metal 2,1996.0,Racing,0.443678484156243
0.7266526757607555,Tetris Plus,1996.0,Puzzle,0.443678484156243
0.717208814270724,Donkey Kong Land 2,1996.0,Platform,0.443678484156243
0.6862539349422875,Super Mario RPG: Legend of the Seven Stars,1996.0,Role-Playing,0.443678484156243
0.6253934942287513,PaRappa The Rapper,1996.0,Misc,0.443678484156243
0.6065057712486883,Jet Moto,1996.0,Racing,0.443678484156243
0.5246589716684156,Soul Blade,1996.0,Fighting,0.443678484156243
0.503672612801679,Die Hard Trilogy,1996.0,Shooter,0.443678484156243
0.4947534102833159,NASCAR 98,1996.0,Racing,0.443678484156243
0.4616998950682057,Tamagotchi,1996.0,Simulation,0.443678484156243
0.4580272822665268,Kirby Super Star,1996.0,Platform,0.443678484156243
0.4034627492130115,Madden NFL 97,1996.0,Sports,0.443678484156243
0.4029380902413431,TNN Motor Sports Hardcore 4x4,1996.0,Racing,0.443678484156243
0.3604407135362015,Reel Fishing,1996.0,Sports,0.443678484156243
0.3011542497376705,Soviet Strike,1996.0,Simulation,0.443678484156243
0.2974816369359916,Rage Racer,1996.0,Racing,0.443678484156243
0.2959076600209863,Destruction Derby 2,1996.0,Racing,0.443678484156243
0.2628541448058762,Pilotwings 64,1996.0,Simulation,0.443678484156243
0.2051416579223504,Arc the Lad II,1996.0,Role-Playing,0.443678484156243
0.1967471143756558,Mega Man X4,1996.0,Platform,0.443678484156243
0.1568730325288562,NBA Live 97,1996.0,Sports,0.443678484156243
0.1169989506820566,Wild ARMs,1996.0,Role-Playing,0.443678484156243
0.1101783840503672,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,1996.0,Misc,0.443678484156243
0.0933892969569779,Space Jam,1996.0,Sports,0.443678484156243
0.0891920251836306,Tobal No.1,1996.0,Fighting,0.443678484156243
0.0739769150052465,Mini-Yonku Shining Scorpion: Let's & Go!!,1996.0,Racing,0.443678484156243
0.0545645330535152,Mega Man 8 Anniversary Collector's Edition,1996.0,Platform,0.443678484156243
0.0498426023084994,Star Wars: Rebel Assault II - The Hidden Empire,1996.0,Shooter,0.443678484156243
0.0435466946484784,NFL GameDay '97,1996.0,Sports,0.443678484156243
0.0251836306400839,Street Fighter Alpha 2,1996.0,Fighting,0.443678484156243
0.9779643231899264,Gran Turismo,1997.0,Racing,0.7131237953621201
0.9727177334732424,Final Fantasy VII,1997.0,Role-Playing,0.7131237953621201
0.965897166841553,GoldenEye 007,1997.0,Shooter,0.7131237953621201
0.9254984260230852,Tomb Raider II,1997.0,Adventure,0.7131237953621201
0.910283315844701,Diddy Kong Racing,1997.0,Racing,0.7131237953621201
0.8871983210912907,Frogger,1997.0,Action,0.7131237953621201
0.8845750262329486,Half-Life,1997.0,Shooter,0.7131237953621201
0.878803777544596,Star Fox 64,1997.0,Shooter,0.7131237953621201
0.8473242392444911,Tomb Raider III: Adventures of Lara Croft,1997.0,Adventure,0.7131237953621201
0.7896117523609654,Yoshi's Story,1997.0,Platform,0.7131237953621201
0.7817418677859391,Hot Shots Golf,1997.0,Sports,0.7131237953621201
0.7381951731374606,Final Fantasy Tactics,1997.0,Role-Playing,0.7131237953621201
0.7324239244491081,Riven: The Sequel to Myst,1997.0,Adventure,0.7131237953621201
0.7182581322140609,Theme Hospital,1997.0,Strategy,0.7131237953621201
0.7130115424973767,Grand Theft Auto,1997.0,Action,0.7131237953621201
0.6505771248688352,Tenchu: Stealth Assassins,1997.0,Action,0.7131237953621201
0.6348373557187829,Jet Moto 2,1997.0,Racing,0.7131237953621201
0.6128016789087094,Turok 2: Seeds of Evil,1997.0,Platform,0.7131237953621201
0.5640083945435467,WCW vs. nWo: World Tour,1997.0,Fighting,0.7131237953621201
0.5587618048268626,NFL GameDay 98,1997.0,Sports,0.7131237953621201
0.5571878279118573,Time Crisis,1997.0,Shooter,0.7131237953621201
0.4989506820566632,Tiger Woods 99 PGA Tour Golf,1997.0,Sports,0.7131237953621201
0.4973767051416579,Knockout Kings,1997.0,Fighting,0.7131237953621201
0.4895068205666317,NBA Live 98,1997.0,Sports,0.7131237953621201
0.4758656873032529,Wario Land II,1997.0,Platform,0.7131237953621201
0.4218258132214061,Madden NFL 98,1997.0,Sports,0.7131237953621201
0.419202518363064,SaGa Frontier,1997.0,Role-Playing,0.7131237953621201
0.4045120671563484,Fighting Force,1997.0,Fighting,0.7131237953621201
0.3924449108079748,Test Drive 5,1997.0,Racing,0.7131237953621201
0.3772298006295908,Castlevania: Symphony of the Night,1997.0,Platform,0.7131237953621201
0.3525708289611752,Oddworld: Abe's Oddysee,1997.0,Platform,0.7131237953621201
0.3352570828961175,Intelligent Qube,1997.0,Puzzle,0.7131237953621201
0.3342077649527807,NBA Live 99,1997.0,Sports,0.7131237953621201
0.3226652675760755,Test Drive 4,1997.0,Racing,0.7131237953621201
0.3142707240293809,Nuclear Strike,1997.0,Simulation,0.7131237953621201
0.29800629590766,Mission: Impossible,1997.0,Action,0.7131237953621201
0.2932843651626443,Bushido Blade,1997.0,Fighting,0.7131237953621201
0.2885624344176286,Test Drive: Off Road,1997.0,Racing,0.7131237953621201
0.2481636935991605,Triple Play 98,1997.0,Sports,0.7131237953621201
0.2208814270724029,NHL 99,1997.0,Sports,0.7131237953621201
0.2103882476390346,NFL Quarterback Club 98,1997.0,Sports,0.7131237953621201
0.1988457502623294,Tales of Destiny,1997.0,Role-Playing,0.7131237953621201
0.1935991605456453,Bomberman 64,1997.0,Puzzle,0.7131237953621201
0.1778593913955928,The Lost World: Jurassic Park,1997.0,Action,0.7131237953621201
0.1699895068205666,Monster Rancher,1997.0,Simulation,0.7131237953621201
0.1668415529905561,Breath of Fire III,1997.0,Role-Playing,0.7131237953621201
0.1621196222455404,Game & Watch Gallery,1997.0,Misc,0.7131237953621201
0.0944386149003148,NHL 98,1997.0,Sports,0.7131237953621201
0.0566631689401888,Ace Combat 2,1997.0,Simulation,0.7131237953621201
0.0445960125918153,Need for Speed: V-Rally,1997.0,Racing,0.7131237953621201
0.0314795383001049,Madden Football 64,1997.0,Sports,0.7131237953621201
0.0225603357817418,Rampage World Tour,1997.0,Action,0.7131237953621201
0.9863588667366212,Pokémon Yellow: Special Pikachu Edition,1998.0,Role-Playing,0.461546931600324
0.9616998950682056,The Legend of Zelda: Ocarina of Time,1998.0,Adventure,0.461546931600324
0.9590766002098636,Tekken 3,1998.0,Fighting,0.461546931600324
0.9428121720881428,Metal Gear Solid,1998.0,Action,0.461546931600324
0.9401888772298006,Resident Evil 2,1998.0,Action,0.461546931600324
0.9155299055613852,Spyro the Dragon,1998.0,Platform,0.461546931600324
0.8641133263378804,StarCraft,1998.0,Strategy,0.461546931600324
0.8604407135362014,Pokémon Trading Card Game,1998.0,Strategy,0.461546931600324
0.8588667366211963,Banjo-Kazooie,1998.0,Platform,0.461546931600324
0.8378803777544597,Grand Theft Auto 2,1998.0,Adventure,0.461546931600324
0.8336831059811123,WWF War Zone,1998.0,Fighting,0.461546931600324
0.8326337880377754,Rugrats: Search For Reptar,1998.0,Adventure,0.461546931600324
0.8174186778593914,Need for Speed III: Hot Pursuit,1998.0,Racing,0.461546931600324
0.7922350472193075,Colin McRae Rally,1998.0,Racing,0.461546931600324
0.7812172088142707,A Bug's Life,1998.0,Platform,0.461546931600324
0.7707240293809025,Mario Party,1998.0,Misc,0.461546931600324
0.7670514165792235,Medal of Honor,1998.0,Shooter,0.461546931600324
0.7413431269674712,Tomb Raider: The Last Revelation,1998.0,Action,0.461546931600324
0.7313746065057712,Sonic Adventure,1998.0,Platform,0.461546931600324
0.7277019937040924,Dino Crisis,1998.0,Action,0.461546931600324
0.723504721930745,WCW/nWo Revenge,1998.0,Fighting,0.461546931600324
0.7056663168940189,TOCA Championship Racing,1998.0,Racing,0.461546931600324
0.6988457502623295,The Legend of Zelda: Link's Awakening DX,1998.0,Adventure,0.461546931600324
0.6920251836306401,Star Wars: Rogue Squadron,1998.0,Simulation,0.461546931600324
0.6752360965372508,Parasite Eve,1998.0,Role-Playing,0.461546931600324
0.6652675760755509,R4: Ridge Racer Type 4,1998.0,Racing,0.461546931600324
0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.461546931600324
0.657922350472193,1080°: TenEighty Snowboarding,1998.0,Sports,0.461546931600324
0.6316894018887723,Tetris DX,1998.0,Puzzle,0.461546931600324
0.6175236096537251,WCW Nitro,1998.0,Fighting,0.461546931600324
0.6164742917103883,FIFA 2000,1998.0,Sports,0.461546931600324
0.6070304302203567,"Hey You, Pikachu!",1998.0,Simulation,0.461546931600324
0.5886673662119623,WWF Attitude,1998.0,Fighting,0.461546931600324
0.5828961175236097,Madden NFL 2000,1998.0,Sports,0.461546931600324
0.5776495278069255,Madden NFL 99,1998.0,Sports,0.461546931600324
0.5766002098635887,Twisted Metal III,1998.0,Action,0.461546931600324
0.5718782791185729,Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform,0.461546931600324
0.5629590766002098,WCW/NWO Thunder,1998.0,Fighting,0.461546931600324
0.5330535152151102,Sled Storm,1998.0,Racing,0.461546931600324
0.531479538300105,Yu-Gi-Oh! Duel Monsters,1998.0,Strategy,0.461546931600324
0.5293809024134313,F-1 World Grand Prix,1998.0,Racing,0.461546931600324
0.5010493179433368,NFL GameDay 99,1998.0,Sports,0.461546931600324
0.493704092339979,NASCAR 99,1998.0,Racing,0.461546931600324
0.4931794333683106,NBA Live 2000,1998.0,Sports,0.461546931600324
0.4863588667366212,NFL Blitz,1998.0,Sports,0.461546931600324
0.4816369359916054,Pac-Man World,1998.0,Action,0.461546931600324
0.4685204616998951,Xenogears,1998.0,Role-Playing,0.461546931600324
0.4648478488982162,Mortal Kombat 4,1998.0,Fighting,0.461546931600324
0.4637985309548793,WCW vs the World,1998.0,Fighting,0.461546931600324
0.4328436516264428,Duke Nukem: Time to Kill,1998.0,Shooter,0.461546931600324
0.4307450157397691,A Collection of Activision Classic Games for the Atari 2600,1998.0,Misc,0.461546931600324
0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.461546931600324
0.3704092339979014,Devil Dice,1998.0,Puzzle,0.461546931600324
0.3667366211962224,Wheel of Fortune,1998.0,Misc,0.461546931600324
0.3546694648478489,Road Rash 3D,1998.0,Racing,0.461546931600324
0.3410283315844701,Vigilante 8,1998.0,Racing,0.461546931600324
0.332109129066107,WCW Mayhem,1998.0,Fighting,0.461546931600324
0.3100734522560336,Kobe Bryant in NBA Courtside,1998.0,Sports,0.461546931600324
0.2812172088142707,Asteroids,1998.0,Shooter,0.461546931600324
0.2780692549842602,Brave Fencer Musashi,1998.0,Role-Playing,0.461546931600324
0.2738719832109129,South Park,1998.0,Shooter,0.461546931600324
0.2654774396642183,Jampack Winter '98,1998.0,Misc,0.461546931600324
0.2476390346274921,F-Zero X,1998.0,Racing,0.461546931600324
0.2392444910807974,Star Ocean: The Second Story,1998.0,Role-Playing,0.461546931600324
0.2350472193074501,BeatMania,1998.0,Simulation,0.461546931600324
0.2308499475341028,NFL Blitz 2000,1998.0,Sports,0.461546931600324
0.2256033578174187,Ready 2 Rumble Boxing,1998.0,Sports,0.461546931600324
0.2151101783840503,NCAA Football 99,1998.0,Sports,0.461546931600324
0.2009443861490031,Monster Rancher 2,1998.0,Simulation,0.461546931600324
0.1946484784889821,Jeremy McGrath Supercross 98,1998.0,Racing,0.461546931600324
0.1841552990556138,Street Fighter Alpha 3,1998.0,Fighting,0.461546931600324
0.1747114375655823,Pong: The Next Level,1998.0,Puzzle,0.461546931600324
0.1505771248688352,Oddworld: Abe's Exoddus,1998.0,Platform,0.461546931600324
0.0823714585519412,Glover,1998.0,Platform,0.461546931600324
0.0424973767051416,NHL 2000,1998.0,Sports,0.461546931600324
0.0309548793284365,MLB 99,1998.0,Sports,0.461546931600324
0.994753410283316,Pokémon Gold / Silver Version,1999.0,Role-Playing,0.6596218223562812
0.9706190975865688,Gran Turismo 2,1999.0,Racing,0.6596218223562812
0.9627492130115424,Final Fantasy VIII,1999.0,Role-Playing,0.6596218223562812
0.9464847848898216,Driver,1999.0,Action,0.6596218223562812
0.9359916054564532,Super Smash Bros.,1999.0,Fighting,0.6596218223562812
0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.6596218223562812
0.9281217208814272,Pokémon Pinball,1999.0,Misc,0.6596218223562812
0.9265477439664218,Donkey Kong 64,1999.0,Platform,0.6596218223562812
0.919202518363064,Super Mario Bros. Deluxe,1999.0,Platform,0.6596218223562812
0.9171038824763904,Tony Hawk's Pro Skater,1999.0,Sports,0.6596218223562812
0.9160545645330536,Warzone 2100,1999.0,Strategy,0.6596218223562812
0.9087093389296956,Crash Team Racing,1999.0,Racing,0.6596218223562812
0.8625393494228751,Resident Evil 3: Nemesis,1999.0,Action,0.6596218223562812
0.8557187827911857,Pokémon Snap,1999.0,Simulation,0.6596218223562812
0.8441762854144806,Spyro 2: Ripto's Rage!,1999.0,Platform,0.6596218223562812
0.8415529905561385,Who wants to be a millionaire,1999.0,Misc,0.6596218223562812
0.8252885624344176,007: Tomorrow Never Dies,1999.0,Shooter,0.6596218223562812
0.816894018887723,Star Wars Episode I Racer,1999.0,Racing,0.6596218223562812
0.7932843651626443,Syphon Filter,1999.0,Shooter,0.6596218223562812
0.7728226652675761,Age of Empires II: The Age of Kings,1999.0,Strategy,0.6596218223562812
0.74501573976915,Mario Party 2,1999.0,Misc,0.6596218223562812
0.7114375655823715,Need For Speed: High Stakes,1999.0,Racing,0.6596218223562812
0.6201469045120672,Yu-Gi-Oh! Forbidden Memories,1999.0,Role-Playing,0.6596218223562812
0.6190975865687304,Hot Shots Golf 2,1999.0,Sports,0.6596218223562812
0.6133263378803778,The Legend of Dragoon,1999.0,Role-Playing,0.6596218223562812
0.6107030430220357,Chrono Cross,1999.0,Role-Playing,0.6596218223562812
0.5970619097586569,NFL GameDay 2000,1999.0,Sports,0.6596218223562812
0.5792235047219307,Star Wars Episode I: The Phantom Menace,1999.0,Adventure,0.6596218223562812
0.5645330535152151,Jampack Winter '99,1999.0,Misc,0.6596218223562812
0.5430220356768101,Tom Clancy's Rainbow Six,1999.0,Shooter,0.6596218223562812
0.5362014690451207,Ape Escape,1999.0,Platform,0.6596218223562812
0.5288562434417629,Silent Hill,1999.0,Adventure,0.6596218223562812
0.5236096537250787,NASCAR 2000,1999.0,Racing,0.6596218223562812
0.5073452256033578,Command & Conquer: Tiberian Sun,1999.0,Strategy,0.6596218223562812
0.4753410283315845,WWF WrestleMania 2000,1999.0,Fighting,0.6596218223562812
0.4711437565582371,Mario Golf,1999.0,Sports,0.6596218223562812
0.4611752360965372,Namco Museum 64,1999.0,Misc,0.6596218223562812
0.4564533053515215,Frogger 2: Swampy's Revenge,1999.0,Action,0.6596218223562812
0.4548793284365163,Triple Play 2000,1999.0,Sports,0.6596218223562812
0.44700944386149,Knockout Kings 2000,1999.0,Fighting,0.6596218223562812
0.3997901364113326,Rugrats Studio Tour,1999.0,Adventure,0.6596218223562812
0.3908709338929695,Digimon World,1999.0,Role-Playing,0.6596218223562812
0.3809024134312697,Army Men 3D,1999.0,Action,0.6596218223562812
0.3798530954879328,Twisted Metal 4,1999.0,Racing,0.6596218223562812
0.3263378803777544,Star Wars Episode 1: Jedi Power Battles,1999.0,Action,0.6596218223562812
0.3174186778593914,NFL 2K,1999.0,Sports,0.6596218223562812
0.3095487932843652,The Dukes of Hazzard: Racing for Home,1999.0,Racing,0.6596218223562812
0.3064008394543547,Metal Gear Solid VR Missions,1999.0,Adventure,0.6596218223562812
0.3032528856243441,Shenmue,1999.0,Adventure,0.6596218223562812
0.2896117523609653,Jet Force Gemini,1999.0,Shooter,0.6596218223562812
0.2502623294858342,Legend of Mana,1999.0,Role-Playing,0.6596218223562812
0.24501573976915,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,1999.0,Strategy,0.6596218223562812
0.2229800629590766,Doko Demo Issyo,1999.0,Misc,0.6596218223562812
0.2156348373557187,Hot Wheels Turbo Racing,1999.0,Racing,0.6596218223562812
0.2119622245540398,Worms Armageddon,1999.0,Strategy,0.6596218223562812
0.1274921301154249,Jampack Summer '99,1999.0,Misc,0.6596218223562812
0.1154249737670514,NCAA Football 2000,1999.0,Sports,0.6596218223562812
0.1070304302203567,SaGa Frontier 2,1999.0,Role-Playing,0.6596218223562812
0.1049317943336831,MLB 2000,1999.0,Sports,0.6596218223562812
0.0981112277019937,SnoCross Championship Racing,1999.0,Racing,0.6596218223562812
0.0718782791185729,3Xtreme,1999.0,Action,0.6596218223562812
0.0272822665267576,Army Men: Air Attack,1999.0,Action,0.6596218223562812
0.0057712486883525,Q*bert,1999.0,Puzzle,0.6596218223562812
0.0047219307450157,Ace Combat 3: Electrosphere,1999.0,Simulation,0.6596218223562812
0.9790136411332634,The Sims,2000.0,Simulation,0.720392392531213
0.950682056663169,Pokémon Crystal Version,2000.0,Role-Playing,0.720392392531213
0.9275970619097588,Final Fantasy IX,2000.0,Role-Playing,0.720392392531213
0.9076600209863588,Driver 2,2000.0,Action,0.720392392531213
0.9060860440713536,Tony Hawk's Pro Skater 2,2000.0,Sports,0.720392392531213
0.8982161594963274,Dragon Warrior VII,2000.0,Role-Playing,0.720392392531213
0.8793284365162645,Tekken Tag Tournament,2000.0,Fighting,0.720392392531213
0.8620146904512067,Spyro: Year of the Dragon,2000.0,Platform,0.720392392531213
0.8499475341028332,WWF SmackDown!,2000.0,Fighting,0.720392392531213
0.8447009443861491,Rugrats in Paris: The Movie,2000.0,Action,0.720392392531213
0.8352570828961176,Crash Bash,2000.0,Misc,0.720392392531213
0.8342077649527807,The Legend of Zelda: Majora's Mask,2000.0,Adventure,0.720392392531213
0.8237145855194125,WWF SmackDown! 2: Know Your Role,2000.0,Fighting,0.720392392531213
0.8179433368310598,Spider-Man,2000.0,Action,0.720392392531213
0.8032528856243442,The Sims: Livin Large,2000.0,Misc,0.720392392531213
0.7848898216159497,Diablo II,2000.0,Role-Playing,0.720392392531213
0.7743966421825813,Pokémon Stadium 2,2000.0,Strategy,0.720392392531213
0.7633788037775446,Midnight Club: Street Racing,2000.0,Racing,0.720392392531213
0.7476390346274921,Perfect Dark,2000.0,Action,0.720392392531213
0.7135362014690452,Mario Tennis,2000.0,Sports,0.720392392531213
0.6972717733473243,Wario Land 3,2000.0,Platform,0.720392392531213
0.6951731374606506,Yu-Gi-Oh: Duel Monsters 4,2000.0,Role-Playing,0.720392392531213
0.689401888772298,Syphon Filter 2,2000.0,Shooter,0.720392392531213
0.6243441762854145,Mario Party 3,2000.0,Misc,0.720392392531213
0.6002098635886673,Crazy Taxi,2000.0,Racing,0.720392392531213
